Stage,MeasurementGroup,Treatment,TreatmentGrouped,TreatmentGrouped2,Group,GroupGrouped,GroupGroupedN,ID,w399.757,w401.613,w403.469,w405.325,w407.181,w409.037,w410.893,w412.749,w414.605,w416.461,w418.316,w420.172,w422.028,w423.884,w425.74,w427.596,w429.452,w431.308,w433.164,w435.019,w436.875,w438.731,w440.587,w442.443,w444.299,w446.155,w448.011,w449.867,w451.722,w453.578,w455.434,w457.29,w459.146,w461.002,w462.858,w464.714,w466.57,w468.425,w470.281,w472.137,w473.993,w475.849,w477.705,w479.561,w481.417,w483.273,w485.128,w486.984,w488.84,w490.696,w492.552,w494.408,w496.264,w498.12,w499.976,w501.831,w503.687,w505.543,w507.399,w509.255,w511.111,w512.967,w514.823,w516.679,w518.534,w520.39,w522.246,w524.102,w525.958,w527.814,w529.67,w531.526,w533.382,w535.237,w537.093,w538.949,w540.805,w542.661,w544.517,w546.373,w548.229,w550.085,w551.94,w553.796,w555.652,w557.508,w559.364,w561.22,w563.076,w564.932,w566.788,w568.643,w570.499,w572.355,w574.211,w576.067,w577.923,w579.779,w581.635,w583.491,w585.346,w587.202,w589.058,w590.914,w592.77,w594.626,w596.482,w598.338,w600.194,w602.049,w603.905,w605.761,w607.617,w609.473,w611.329,w613.185,w615.041,w616.897,w618.753,w620.608,w622.464,w624.32,w626.176,w628.032,w629.888,w631.744,w633.6,w635.456,w637.311,w639.167,w641.023,w642.879,w644.735,w646.591,w648.447,w650.303,w652.159,w654.014,w655.87,w657.726,w659.582,w661.438,w663.294,w665.15,w667.006,w668.862,w670.717,w672.573,w674.429,w676.285,w678.141,w679.997,w681.853,w683.709,w685.565,w687.42,w689.276,w691.132,w692.988,w694.844,w696.7,w698.556,w700.412,w702.268,w704.123,w705.979,w707.835,w709.691,w711.547,w713.403,w715.259,w717.115,w718.971,w720.826,w722.682,w724.538,w726.394,w728.25,w730.106,w731.962,w733.818,w735.674,w737.529,w739.385,w741.241,w743.097,w744.953,w746.809,w748.665,w750.521,w752.377,w754.232,w756.088,w757.944,w759.8,w761.656,w763.512,w765.368,w767.224,w769.08,w770.935,w772.791,w774.647,w776.503,w778.359,w780.215,w782.071,w783.927,w785.783,w787.639,w789.494,w791.35,w793.206,w795.062,w796.918,w798.774,w800.63,w802.486,w804.342,w806.197,w808.053,w809.909,w811.765,w813.621,w815.477,w817.333,w819.189,w821.045,w822.9,w824.756,w826.612,w828.468,w830.324,w832.18,w834.036,w835.892,w837.748,w839.603,w841.459,w843.315,w845.171,w847.027,w848.883,w850.739,w852.595,w854.451,w856.306,w858.162,w860.018,w861.874,w863.73,w865.586,w867.442,w869.298,w871.154,w873.009,w874.865,w876.721,w878.577,w880.433,w882.289,w884.145,w886.001,w887.857,w889.712,w891.568,w893.424,w895.28,w897.136,w898.992,w900.848,w902.704,w904.56,w906.415,w908.271,w910.127,w911.983,w913.839,w915.695,w917.551,w919.407,w921.263,w923.118,w924.974,w926.83,w928.686,w930.542,w932.398,w934.254,w936.11,w937.966,w939.821,w941.677,w943.533,w945.389,w947.245,w949.101,w950.957,w952.813,w954.669,w956.524,w958.38,w960.236,w962.092,w963.948,w965.804,w967.66,w969.516,w971.372,w973.228,w975.083,w976.939,w978.795,w980.651,w982.507,w984.363,w986.219,w988.075,w989.931,w991.786,w993.642,w995.498,w997.354,w999.21,w1001.07,PC1,C_Mass,N_Mass,C:N_Ratio,Hwater_E227/450,Hwater_E280/450,Hwater_(240-300)/450,Hwater_(240/267)/(280/450),Hwater_E360/450,NAOH_E227/450,NAOH_E280/450,NAOH_(240-300)/450,NAOH_(240/267)/(280/450),NAOH_E360/450,Cmb_E360/450,CO2Flux
1,M0,NA,NA,NA,G1,GLow,1,9999,466.7466965,440.2253147,414.2458381,389.429742,366.3483248,345.3773281,326.8489231,311.0130059,297.8536833,287.28072,279.1738113,273.2950525,269.3680158,267.1287847,266.2896161,266.5620383,267.6760483,269.4389502,271.6717823,274.2228436,276.9866299,279.8778223,282.8284258,285.815758,288.8336802,291.8784986,294.9506815,298.0519197,301.1898606,304.3563885,307.5423213,310.7358495,313.9489387,317.1884039,320.4598637,323.7711997,327.1198627,330.5027833,333.9088544,337.3301946,340.7523671,344.173343,347.5974664,351.0073614,354.4069035,357.7869889,361.1296171,364.4382218,367.6942046,370.9002185,374.0541567,377.1692592,380.252185,383.3174488,386.3917907,389.4882687,392.6346634,395.8416398,399.1310998,402.5178181,406.0112631,409.6192644,413.346452,417.1621319,421.035038,424.9305743,428.7944543,432.5753304,436.2343148,439.7519249,443.1309697,446.3780824,449.5546249,452.719384,455.9417334,459.2633441,462.7373842,466.3893455,470.1917594,474.1099001,478.0977786,482.1022006,486.0666164,489.9438404,493.7143637,497.366169,500.8923629,504.3350588,507.7354073,511.1463167,514.5961659,518.100952,521.6829934,525.3479347,529.0704921,532.8495994,536.6555769,540.454037,544.2398814,547.993393,551.7264853,555.4357247,559.1230881,562.7955988,566.458225,570.1126314,573.7707835,577.4381438,581.1050619,584.7552024,588.3834148,591.9747165,595.5325929,599.0519197,602.5362345,605.977968,609.3877588,612.7541359,616.0888045,619.3981636,622.686349,625.9793726,629.291593,632.640412,636.0277807,639.4565602,642.9174123,646.3983977,649.8821663,653.3549839,656.8116741,660.2377224,663.6399438,667.0101186,670.3613568,673.6957393,677.0664083,680.5178962,684.1151545,687.8497035,691.7307772,695.7410259,699.850796,704.0157112,708.2001613,712.3571949,716.4382739,720.3994381,724.1724326,727.6876756,730.8807356,733.7423265,736.2616013,738.456196,740.3818021,742.1173395,743.7527573,745.3585475,747.0335033,748.8570648,750.9065914,753.2312194,755.8984237,758.9548694,762.4205598,766.2824368,770.5193008,775.0472896,779.763188,784.5555613,789.3472844,794.0710124,798.6611175,803.1113568,807.4282333,811.6207471,815.7257309,819.78509,823.8431225,827.9360108,832.1038914,836.3769119,840.7376964,845.1627562,849.6166112,854.0358964,858.3315992,862.4356727,866.221543,869.5783737,872.3911664,874.6195765,876.236942,877.2256789,877.6233743,877.4919883,876.8754292,875.8303506,874.3816981,872.5806368,870.4734679,868.1239465,865.5910155,862.9577827,860.3235615,857.7794975,855.3839091,853.1999012,851.2728384,849.6254032,848.2687025,847.2143898,846.462725,846.0026792,845.826735,845.91221,846.2314015,846.7567631,847.4530226,848.2955728,849.2481532,850.2833992,851.4000624,852.6043596,853.8927271,855.2468266,856.6661898,858.1266778,859.6102903,861.0933045,862.5445843,863.9440745,865.2536417,866.4535688,867.5322547,868.4918583,869.3132348,869.9787223,870.4603839,870.7360056,870.8392987,870.8056394,870.6830455,870.5348559,870.4432681,870.4618926,870.6037613,870.8642701,871.219306,871.6517272,872.1358079,872.6383831,873.1394496,873.6373686,874.1156747,874.5719228,875.0200551,875.460514,875.9048746,876.3555301,876.8123244,877.2643065,877.6948028,878.0947612,878.4596556,878.8053793,879.1395536,879.4694101,879.7885236,880.0984549,880.4206118,880.7620435,881.1361461,881.5534804,882.0079856,882.4789044,882.9545833,883.4418895,883.9426699,884.4709448,885.0333212,885.6333108,886.2704973,886.9414733,887.6235563,888.3127666,889.0082197,889.7276558,890.4799188,891.2531734,892.0289772,892.7955988,893.5277547,894.2037509,894.7993185,895.322443,895.7688846,896.1449121,896.4694881,896.7450838,896.9966185,897.234705,897.4791385,897.7351472,897.9948757,898.2559567,898.5162834,898.7626678,898.997711,899.2089013,899.4109614,899.6125013,899.8192696,900.0647695,900.3666372,900.7424826,901.1970659,901.7243783,902.3118042,902.9533087,903.6296431,904.3283998,905.0524139,905.8073041,906.5955416,20.8162602,0.456509403,0.010580266,43.14725245,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1,M0,NA,NA,NA,G2,GMid,2,9999,415.6958122,387.6550455,360.1653934,333.8356136,309.2223766,286.6852906,266.5114939,248.941107,233.9349608,221.3816584,211.1493159,203.029377,196.7725884,192.1461907,188.9054448,186.8079381,185.6300438,185.1936246,185.3397111,185.9279117,186.8519689,188.0294812,189.3893673,190.8988124,192.5371206,194.2859574,196.1364331,198.0861171,200.1166748,202.2192513,204.3790888,206.5769151,208.8112022,211.084485,213.3921453,215.729634,218.1019862,220.5088548,222.9429822,225.3956872,227.8610667,230.3423502,232.8369331,235.3519342,237.8757553,240.4231891,242.9784013,245.5426071,248.1179596,250.6965414,253.2862352,255.8912424,258.5210431,261.1797694,263.8816932,266.6316758,269.4487117,272.3275575,275.2867213,278.3345024,281.4694423,284.7049448,288.0340649,291.4467324,294.9206542,298.4391624,301.9717341,305.48802,308.962046,312.3799569,315.723835,318.9952427,322.2243211,325.4343704,328.680325,331.9809362,335.3699215,338.8759289,342.47163,346.1401486,349.8483228,353.5559761,357.2305716,360.8268977,364.3406834,367.7640461,371.0911174,374.3486006,377.5743107,380.798111,384.0446906,387.3296757,390.6666435,394.0522606,397.4871519,400.9513161,404.4366275,407.9162442,411.3719356,414.8063407,418.2166123,421.6101465,424.9854851,428.3521772,431.705674,435.0550733,438.4142302,441.7764081,445.1434822,448.5119105,451.8639142,455.209841,458.5339607,461.8363428,465.1149385,468.368602,471.5957705,474.7889437,477.9608653,481.1128898,484.2489409,487.3941593,490.5520175,493.7393569,496.9577401,500.2079658,503.4901035,506.801896,510.1281686,513.4766998,516.8298493,520.1877214,523.5488923,526.9082228,530.2752622,533.6473019,537.0685812,540.5838947,544.2221335,547.9975346,551.8895409,555.9120078,560.0288214,564.2137648,568.4312452,572.6602889,576.8621779,580.9951733,585.0114244,588.8516216,592.4617335,595.8317939,598.9567331,601.8381832,604.526356,607.0758039,609.5412529,611.9940968,614.4992361,617.1379262,619.9630183,623.0298632,626.4077714,630.1422668,634.2421696,638.7190083,643.5699701,648.7271338,654.1223696,659.6785888,665.3434961,671.0755261,676.8302313,682.6154247,688.4468019,694.3376971,700.3241197,706.4439892,712.7284186,719.2015765,725.8826655,732.7734912,739.8608237,747.102646,754.4499271,761.8126259,769.0547955,776.0584763,782.6617126,788.6798389,793.9713869,798.4709355,802.1412251,804.9601708,806.9874644,808.3166192,809.0225016,809.2006389,808.9434683,808.3363081,807.4519411,806.3636016,805.135808,803.8703729,802.6690048,801.6269533,800.7966525,800.2282797,799.9683659,800.0221543,800.3837767,801.0450726,801.9690604,803.1144177,804.4413501,805.9381207,807.5805612,809.3551636,811.240607,813.2093548,815.2292868,817.2779012,819.3254393,821.3524898,823.3421418,825.2964789,827.218279,829.1069519,830.9716647,832.8141885,834.6392805,836.4272172,838.1634836,839.8157511,841.3733245,842.7881103,844.0348983,845.0615668,845.8172095,846.2650531,846.4678797,846.5013543,846.4603445,846.4998958,846.7864435,847.4377735,848.4450309,849.7467532,851.2726231,852.9548927,854.710848,856.4650323,858.1788666,859.8177651,861.3517258,862.7921036,864.1506702,865.4369053,866.6358775,867.7380026,868.7172026,869.5768803,870.3184943,870.9508994,871.524967,872.0857698,872.6819571,873.2988402,873.9278075,874.5452462,875.157372,875.7653657,876.3746093,876.9825335,877.603028,878.256997,878.9378776,879.6410167,880.3535662,881.0646573,881.770748,882.478818,883.1995277,883.940482,884.7039725,885.4929856,886.3044309,887.1438294,888.0014932,888.881589,889.7869644,890.7193208,891.6643864,892.6154247,893.5591013,894.4883325,895.3986735,896.2699493,897.1041739,897.8783596,898.5813251,899.2227932,899.8154386,900.3756858,900.913362,901.4333287,901.9498576,902.4561428,902.9503785,903.4130495,903.8510313,904.2633169,904.6414334,904.9797208,905.2937357,905.5805264,905.8446073,906.0972637,906.3412043,906.5829224,906.8208209,907.0610459,907.3072783,907.5564275,907.8194666,13.96015766,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1,M0,NA,NA,NA,G3,GMid,2,9999,380.8072823,351.588518,322.873795,295.2327542,269.1753444,245.0530329,223.1502376,203.7014581,186.6950673,172.0580811,159.6837357,149.3840122,140.9419726,134.1419672,128.7596466,124.5884375,121.4079106,119.0703526,117.4333396,116.360624,115.7541151,115.5314304,115.6211702,115.9671867,116.5460917,117.3152171,118.260036,119.3581805,120.5962514,121.96622,123.4539352,125.0499987,126.7521549,128.5656132,130.4855133,132.5068339,134.6316425,136.8475336,139.1522247,141.5323971,143.9843989,146.4948847,149.0713461,151.7116887,154.4105421,157.1693564,159.992186,162.8744663,165.8288446,168.8542198,171.9536264,175.1410542,178.4201284,181.799522,185.2841223,188.8836497,192.6085497,196.4493972,200.4157783,204.5067265,208.7160388,213.0434467,217.4790151,222.0068473,226.597594,231.2252893,235.8659005,240.4849225,245.0529524,249.5541205,254.0033565,258.3835826,262.7402862,267.088612,271.4801429,275.9322521,280.4710668,285.1147391,289.8430762,294.6271045,299.4412341,304.2550415,309.0232002,313.721812,318.3390349,322.8660079,327.29489,331.6542252,335.9743831,340.2825112,344.5990709,348.933541,353.3064902,357.7101045,362.1359255,366.5780189,371.0170511,375.4377702,379.8284418,384.184313,388.5020273,392.7904192,397.0517172,401.2809538,405.491018,409.6848635,413.8661959,418.0455681,422.2099836,426.3525684,430.4753632,434.5609409,438.6095164,442.6283129,446.6075293,450.5526436,454.4649983,458.3383905,462.1781101,465.9901184,469.7789802,473.5628474,477.3467683,481.1581053,484.9859832,488.829301,492.6886765,496.5550871,500.4091995,504.2505572,508.0761258,511.8703042,515.6436186,519.3927392,523.1186864,526.8341613,530.5754948,534.3780779,538.2832899,542.298891,546.4168255,550.6250369,554.8972638,559.201015,563.5026718,567.7649365,571.9501893,576.0232808,579.9309632,583.619935,587.0313901,590.1666174,593.0155205,595.5874977,597.9403077,600.1353079,602.2328079,604.3061948,606.4334202,608.6771032,611.0918074,613.7473752,616.6893209,619.9700599,623.6007089,627.5925996,631.9321715,636.5597594,641.4044467,646.4008217,651.5027792,656.6610188,661.8544615,667.0916732,672.3898929,677.7708171,683.2734352,688.948605,694.8278242,700.9390188,707.2921243,713.9030638,720.7574179,727.8219436,735.0552617,742.3749094,749.6807282,756.8622754,763.771918,770.2463683,776.1440079,781.3694584,785.8613356,789.5582825,792.4813243,794.6648049,796.1423968,796.9874332,797.2663462,797.0510459,796.4284257,795.4683279,794.2641175,792.9114685,791.5050348,790.1482774,788.8986064,787.8283612,786.9869499,786.4020837,786.1035955,786.102951,786.3930077,786.9548079,787.7653661,788.8012406,790.0282484,791.408931,792.9171343,794.5345721,796.231519,798.000537,799.8265621,801.6971349,803.5957681,805.5165812,807.4431675,809.3733788,811.2833436,813.1375366,814.9310437,816.632824,818.2300422,819.6963293,821.0291883,822.2034854,823.1965576,824.001262,824.5888403,824.9469671,825.1215059,825.1676378,825.1394431,825.133294,825.2374265,825.523509,825.9916221,826.6215998,827.390591,828.2604119,829.1906769,830.145458,831.1009371,832.041406,832.944792,833.8232325,834.6778551,835.5180044,836.3444322,837.161247,837.9681265,838.7597272,839.5295508,840.2803362,841.000913,841.6811042,842.316506,842.9080852,843.4522972,843.9615209,844.448511,844.9432883,845.4597889,846.0195215,846.6103488,847.2425552,847.8986601,848.580167,849.3011197,850.0667007,850.8711904,851.7115545,852.578905,853.4593862,854.3313284,855.1827287,856.0198706,856.8515883,857.6812116,858.5250933,859.3922827,860.2910233,861.2016595,862.1209957,863.028329,863.9069305,864.7290352,865.4833114,866.1718536,866.8055906,867.3855697,867.9190408,868.425096,868.902312,869.347923,869.7592707,870.1343949,870.4704224,870.7722403,871.0387745,871.2713407,871.4849494,871.6789023,871.8815016,872.1092344,872.3966596,872.7424881,873.1723906,873.670229,874.2380978,874.8560189,875.5101904,876.1900862,876.9017481,877.6408797,11.11052387,0.45507846,0.01434757,31.71815507,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1,M0,NA,NA,NA,G4,GMid,2,9999,380.0186106,351.3953091,323.3169662,296.391434,271.1645634,247.9796558,227.1244869,208.8305672,193.0554238,179.7097769,168.6584321,159.6875462,152.5626259,147.0407648,142.8929509,139.8943276,137.8275844,136.5373104,135.8829573,135.7272403,135.9739197,136.5531166,137.3863607,138.4403059,139.6888719,141.1051625,142.6732441,144.3862588,146.2261058,148.1844487,150.2496622,152.4081581,154.6593244,156.9926577,159.4070873,161.9026641,164.4723518,167.1136265,169.8130784,172.5731039,175.3714723,178.2194519,181.1072785,184.0303123,186.9858254,189.9784066,192.9907967,196.0263098,199.0769917,202.1392479,205.2213129,208.3223199,211.4427533,214.5983429,217.7892925,221.0227151,224.3119949,227.6550159,231.063174,234.5382537,238.081912,241.698993,245.3860548,249.1273678,252.9069981,256.7099299,260.5027406,264.269318,267.9860293,271.6411472,275.2291651,278.7462588,282.2144806,285.669369,289.1362396,292.6506565,296.2334736,299.9002422,303.6366093,307.4152454,311.2130784,314.9908987,318.717731,322.3589293,325.9133206,329.3623454,332.7118674,335.9846526,339.2123646,342.4276099,345.6473678,348.8938432,352.1772594,355.5008286,358.8595539,362.2404334,365.6428043,369.0389802,372.4176163,375.7812874,379.1317272,382.463072,385.7897004,389.107202,392.4223327,395.7396813,399.0703378,402.4046144,405.7480433,409.0890504,412.4256724,415.7526068,419.067202,422.358088,425.6347737,428.8828808,432.1011855,435.2920586,438.4536138,441.597884,444.7213002,447.839847,450.9677247,454.1168642,457.2834417,460.471638,463.6774251,466.8915233,470.1121989,473.3276737,476.5367495,479.7291268,482.9047546,486.0639898,489.2031358,492.3322116,495.4871638,498.6965201,502.0049713,505.4017591,508.8895857,512.4564181,516.0811472,519.7362651,523.3932441,527.016775,530.5790185,534.050682,537.3880433,540.5312173,543.4434162,546.1185468,548.5545698,550.7642065,552.7911281,554.6935118,556.5262715,558.3560484,560.2496622,562.2634799,564.456724,566.8762269,569.5747865,572.5943403,575.9462843,579.64826,583.6917527,588.0408413,592.6406373,597.4497387,602.4384449,607.5875844,612.8868579,618.3593627,624.0470873,629.9900319,636.2267941,642.8080306,649.7656342,657.1259146,664.8754621,673.0205226,681.5140089,690.2937157,699.2888464,708.3580115,717.3446272,726.0822435,734.3849331,742.0564181,748.9361887,754.9506182,760.0558572,764.2330656,767.5627024,770.134863,772.0508604,773.4138177,774.3352199,774.9203569,775.2452772,775.3904908,775.4304143,775.4448948,775.5132441,775.7044997,776.0692416,776.6578458,777.5134481,778.6207521,779.9763416,781.5690249,783.3718292,785.3571957,787.4977183,789.7681581,792.1378967,794.587457,797.0810962,799.6036711,802.1218356,804.610427,807.0536138,809.4472658,811.7692543,814.0241938,816.1989802,818.2920586,820.3093435,822.2500191,824.1308859,825.9356278,827.6517017,829.2700574,830.7861568,832.1824092,833.4469598,834.5331549,835.3979095,836.0095857,836.416673,836.6757935,836.882014,837.1774379,837.7544423,838.7375908,840.0995539,841.7636966,843.6537412,845.6762524,847.7207138,849.7121224,851.6013002,853.3536775,854.9435564,856.3793499,857.6726068,858.8323263,859.8816061,860.8319439,861.711383,862.5310134,863.288617,864.0043085,864.7054939,865.4195539,866.1693563,866.945137,867.7211727,868.4830083,869.2306947,869.9643595,870.7013129,871.4409433,872.189369,872.9588018,873.7332569,874.5077884,875.2575398,875.964028,876.6364818,877.2849203,877.9232377,878.5694328,879.2451243,879.964079,880.7449331,881.5952836,882.5362396,883.5697387,884.6964436,885.9141109,887.1786106,888.4407393,889.6556023,890.7936775,891.831383,892.768413,893.612543,894.3886042,895.1209433,895.839847,896.5806501,897.3675207,898.1860803,899.0107075,899.8173359,900.5682345,901.2162396,901.7338687,902.1137795,902.3783811,902.5440408,902.6409943,902.717731,902.8050223,902.9205099,903.0619758,903.2459146,903.4681708,903.7197196,903.9912556,904.2891778,904.602269,904.9271128,11.23905108,0.449417403,0.013239657,33.94479128,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1,M0,NA,NA,NA,G5,GMid,2,9999,389.5010452,359.9356431,330.8893801,302.9446558,276.6321236,252.3105445,230.2831294,210.8012063,193.8473664,179.3532435,167.2088345,157.2157911,149.1549638,142.8027826,137.9314623,134.3154107,131.7506939,130.0738494,129.1253555,128.7704328,128.9010315,129.4298688,130.2743909,131.3782598,132.700867,134.2126726,135.8933895,137.7319146,139.7076865,141.818375,144.0501011,146.4027278,148.8591892,151.4371338,154.1235736,156.9193996,159.8155307,162.811247,165.88962,169.0451321,172.2721634,175.5522772,178.8984956,182.3079058,185.7687536,189.2873102,192.8598403,196.489291,200.1726466,203.9212501,207.7329084,211.6271204,215.6079298,219.6828758,223.866043,228.1634625,232.5879511,237.1376238,241.8147425,246.6164628,251.5452863,256.5907268,261.7438059,266.9875604,272.2824098,277.6091635,282.9271786,288.2070183,293.4086906,298.5198931,303.5463144,308.4862068,313.3657174,318.2287105,323.1167541,328.0634317,333.0881053,338.2191152,343.4269559,348.6889757,353.9649087,359.2158254,364.4015969,369.4887769,374.4545423,379.2952606,384.0074363,388.6130359,393.1560262,397.6612179,402.1579452,406.6571399,411.1786436,415.7146431,420.2685309,424.8216991,429.3535862,433.8570645,438.303211,442.6898324,447.0371817,451.3191803,455.5556012,459.7394538,463.8842055,467.9883829,472.0665502,476.1116823,480.1350879,484.1141153,488.0510264,491.9359515,495.7704328,499.5439156,503.2701073,506.9495219,510.5794181,514.157911,517.6895583,521.1862513,524.6531305,528.1017786,531.5541962,535.0162092,538.4955964,541.986875,545.4771941,548.9702546,552.4426168,555.8964395,559.3144169,562.6999417,566.0470854,569.3598917,572.6401083,575.8898256,579.1600699,582.4748981,585.8965765,589.4178404,593.0195333,596.7082348,600.4342552,604.1775128,607.8862616,611.5371989,615.0867688,618.5036496,621.7337309,624.7284192,627.4313766,629.8425688,631.9620644,633.8058326,635.4168123,636.8753984,638.2430006,639.5939138,640.9994517,642.5302765,644.2396422,646.1860114,648.4226723,651.0056886,653.9417429,657.2453651,660.9154587,664.8950002,669.1081183,673.4954594,678.010829,682.6269148,687.301943,692.070731,696.9384874,701.9406463,707.1178849,712.516569,718.1818992,724.1315925,730.4021452,737.0053459,743.9071999,751.0848497,758.4771598,765.9984922,773.5193448,780.9257051,788.0654193,794.7564168,800.8612453,806.2988588,811.0109318,814.9511669,818.1428327,820.6212947,822.4276413,823.6170453,824.2638361,824.4174977,824.1718241,823.597889,822.7786573,821.8072719,820.7819129,819.7798225,818.8698811,818.1100374,817.5534766,817.2237072,817.140331,817.311881,817.7315376,818.3747987,819.2301498,820.2603749,821.4213358,822.6817792,824.0064083,825.3913848,826.8168329,828.2873445,829.8010692,831.3743874,833.0101779,834.6895583,836.4133854,838.1566088,839.8893115,841.581063,843.1874165,844.7027861,846.1190501,847.4172921,848.598266,849.6542956,850.5608444,851.2983448,851.8245091,852.1157603,852.2035914,852.1625715,852.0279634,851.9117234,851.9209074,852.1373154,852.5701998,853.2034886,854.021418,854.9673075,855.9724478,856.9818718,857.9569583,858.871526,859.7009698,860.457558,861.1572599,861.8230013,862.4730475,863.124396,863.7951749,864.4816833,865.1694253,865.8509647,866.5234228,867.1761077,867.8041534,868.4106782,869.004969,869.5766766,870.1486926,870.7214283,871.3004695,871.8904424,872.4818889,873.0637744,873.6337343,874.1981769,874.8042562,875.4571125,876.1650389,876.914225,877.6983996,878.4978925,879.2793256,880.0348172,880.7677598,881.4926151,882.2123985,882.9393784,883.6761591,884.420719,885.1786779,885.9350262,886.6999075,887.4548165,888.1991707,888.9236489,889.6250643,890.3033823,890.9469175,891.5508721,892.1136013,892.6273603,893.0883109,893.5166718,893.9057263,894.2605462,894.589219,894.892944,895.165313,895.3944347,895.5776361,895.7302354,895.8768719,896.0381413,896.2417669,896.506117,896.8504164,897.2742195,897.7486378,898.2736712,898.830232,899.4239745,900.0332751,13.31757286,0.452525834,0.012999348,34.8114265,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1,M0,NA,NA,NA,G6,GExt,4,9999,387.6995137,358.9710954,330.8072565,303.8246104,278.5778988,255.3959047,234.5499613,216.2425666,200.4247541,186.9691334,175.7445286,166.5194263,159.0565657,153.1066652,148.4529126,144.882613,142.1830165,140.208909,138.8245275,137.8930585,137.3370454,137.0651045,137.0118824,137.1331933,137.393694,137.7795402,138.2683486,138.8507793,139.5174644,140.2686526,141.0863546,141.9772577,142.942025,143.9749364,145.0906654,146.2713883,147.5252017,148.8438156,150.2189123,151.6425887,153.1073284,154.6091798,156.1405162,157.7038245,159.2842102,160.8817011,162.4835305,164.0889798,165.688709,167.2907317,168.8843263,170.4825633,172.081574,173.6934343,175.3207693,176.9734442,178.6548027,180.3720847,182.1200674,183.9053554,185.7255996,187.5748314,189.4472477,191.3369073,193.220598,195.0925169,196.930336,198.7274511,200.466674,202.1563502,203.8044656,205.4141704,207.0262518,208.6760805,210.387062,212.1991544,214.1423953,216.2257931,218.4503703,220.7907041,223.2308776,225.7368741,228.277219,230.8156019,233.3361888,235.8155466,238.238919,240.6095114,242.9367194,245.2335305,247.4997513,249.7492815,251.9831436,254.2147397,256.4298663,258.6371725,260.8335083,263.013347,265.1816072,267.336023,269.4884492,271.6489444,273.826821,276.0282138,278.2548911,280.5207251,282.8211562,285.1630651,287.5451531,289.9537139,292.3904886,294.8492042,297.3199679,299.8017299,302.2881066,304.7742346,307.2570465,309.7266221,312.1899248,314.6538632,317.1151487,319.5801371,322.0550182,324.5507627,327.068006,329.6008069,332.1446336,334.6936001,337.2366254,339.7722173,342.2879408,344.7831602,347.2481209,349.6880734,352.1010556,354.4888084,356.8799049,359.292445,361.7551675,364.2590914,366.8039958,369.3743506,371.9574997,374.531668,377.0679783,379.5539958,381.9606223,384.2734332,386.4580248,388.4890571,390.3404167,392.0232674,393.5457334,394.9169891,396.1930198,397.4146955,398.6371449,399.8995523,401.2589532,402.7566044,404.4385984,406.3379021,408.4940035,410.9437383,413.7146568,416.8259091,420.2923621,424.1170554,428.2782967,432.7837957,437.6526473,442.9148613,448.6066099,454.7897369,461.5451531,468.924229,476.9842213,485.7558859,495.27277,505.5202553,516.4843042,528.1212004,540.3281198,552.9740798,565.9276003,578.9920692,591.9653476,604.6483641,616.8476014,628.3734387,639.061595,648.8443407,657.6735382,665.533547,672.473389,678.5857743,683.9467503,688.6687023,692.8480988,696.602078,699.9946391,703.1221952,706.0573118,708.8790759,711.6525644,714.4573063,717.3309108,720.3126174,723.445866,726.721123,730.1417597,733.6894827,737.3415221,741.0556262,744.8076158,748.5604344,752.2943794,755.9737482,759.5850558,763.1116392,766.5509838,769.8853764,773.1259534,776.274124,779.3333978,782.2737648,785.0708522,787.7059799,790.1703051,792.4608157,794.5834531,796.5549353,798.3901293,800.1092627,801.7069471,803.2033271,804.5926827,805.8401956,806.890986,807.7344147,808.4184813,809.0356472,809.6788714,810.5156958,811.7121698,813.3978391,815.5007185,817.9065989,820.4956892,823.1519288,825.7726318,828.2611087,830.5753012,832.6771582,834.5574776,836.23809,837.7576268,839.1539461,840.4346468,841.6149552,842.6996518,843.7063391,844.653421,845.5652426,846.4762905,847.4166298,848.4135625,849.4576103,850.539129,851.630651,852.7124185,853.7789322,854.8151874,855.7904554,856.7229745,857.6089311,858.4553443,859.2783243,860.0989002,860.936443,861.7954018,862.6685365,863.5636675,864.4708467,865.3824196,866.2987731,867.2180833,868.1373107,869.070493,870.0385211,871.0533602,872.1382226,873.2748701,874.4431856,875.6233558,876.7912844,877.9368852,879.0526694,880.130955,881.1907538,882.2402454,883.2849011,884.3293633,885.3844645,886.4379629,887.475572,888.4776998,889.4077318,890.2297447,890.9112137,891.4457555,891.8231182,892.048856,892.1403228,892.1174975,892.0031502,891.8072565,891.5459821,891.2280867,890.8902122,890.5631977,890.2720791,890.0195645,889.7992705,889.6083232,6.878710117,0.452550369,0.018456355,24.52002962,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
